createTimeISO,uniqueId,text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Sunday, 16 February 2025",gatottangsel,kabur niyee 🤣🤣🤣🤣🤣,kabur niyee,kabur niyee,kabur niyee,kabur niyee,"['kabur', 'niyee']","['kabur', 'niyee']","['kabur', 'niyee']",-2,0
"Sunday, 16 February 2025",wancensajo,Anak2 pintar..#gw klo bisa juga akan melakukan hal yg sama#tp doktrin sdh gw lakukan sama anak gw skrg#,Anak2 pintar klo bisa juga akan melakukan hal yg sama doktrin sdh gw lakukan sama anak gw skrg,anak2 pintar klo bisa juga akan melakukan hal yg sama doktrin sdh gw lakukan sama anak gw skrg,anak2 pintar kalau bisa juga akan melakukan hal yang sama doktrin sudah saya lakukan sama anak saya sekarang,anak2 pintar kalau bisa juga akan melakukan hal sama doktrin sudah saya lakukan sama anak saya sekarang,"['anak2', 'pintar', 'kalau', 'bisa', 'juga', 'akan', 'melakukan', 'hal', 'sama', 'doktrin', 'sudah', 'saya', 'lakukan', 'sama', 'anak', 'saya', 'sekarang']","['anak2', 'pintar', 'kalau', 'bisa', 'juga', 'akan', 'laku', 'hal', 'sama', 'doktrin', 'sudah', 'saya', 'laku', 'sama', 'anak', 'saya', 'sekarang']","['anak2', 'pintar', 'kalau', 'bisa', 'juga', 'akan', 'laku', 'hal', 'sama', 'doktrin', 'sudah', 'saya', 'laku', 'sama', 'anak', 'saya', 'sekarang']",-3,0
"Sunday, 16 February 2025",muhammadgofur20,ajak2 dong .... dah capek kek gini mulu,ajak2 dong dah capek kek gini mulu,ajak2 dong dah capek kek gini mulu,ajak2 dong dah capek kayak gini mulu,ajak2 dong dah capek kayak gini mulu,"['ajak2', 'dong', 'dah', 'capek', 'kayak', 'gini', 'mulu']","['ajak2', 'dong', 'dah', 'capek', 'kayak', 'gin', 'mulu']","['ajak2', 'dong', 'dah', 'capek', 'kayak', 'gin', 'mulu']",-5,0
"Sunday, 16 February 2025",blackdoor666,Ga usah jauh2 ke malaysia aja atau brunei,Ga usah jauh2 ke malaysia aja atau brunei,ga usah jauh2 ke malaysia aja atau brunei,tidak usah jauh2 ke malaysia saja atau brunei,tidak usah jauh2 malaysia saja brunei,"['tidak', 'usah', 'jauh2', 'malaysia', 'saja', 'brunei']","['tidak', 'usah', 'jauh2', 'malaysia', 'saja', 'brunei']","['tidak', 'usah', 'jauh2', 'malaysia', 'saja', 'brunei']",-13,0
"Sunday, 16 February 2025",sdmono396,"you need prepare everything.. 1st you need big money, skills and knowledge 🙏🏼",you need prepare everything 1st you need big money skills and knowledge,you need prepare everything 1st you need big money skills and knowledge,you need prepare everything 1st you need big money skills and knowledge,you need prepare everything 1st you need big money skills and knowledge,"['you', 'need', 'prepare', 'everything', '1st', 'you', 'need', 'big', 'money', 'skills', 'and', 'knowledge']","['you', 'need', 'prepare', 'everything', '1st', 'you', 'need', 'big', 'money', 'skills', 'and', 'knowledge']","['you', 'need', 'prepare', 'everything', '1st', 'you', 'need', 'big', 'money', 'skills', 'and', 'knowledge']",0,1
"Sunday, 16 February 2025",user1101673318326,"buat pemerintah trpilih tolong diprbaiki , jgn dtmbah pnderitaan rakyat",buat pemerintah trpilih tolong diprbaiki jgn dtmbah pnderitaan rakyat,buat pemerintah trpilih tolong diprbaiki jgn dtmbah pnderitaan rakyat,buat pemerintah trpilih tolong diprbaiki jgn dtmbah pnderitaan rakyat,buat pemerintah trpilih tolong diprbaiki jgn dtmbah pnderitaan rakyat,"['buat', 'pemerintah', 'trpilih', 'tolong', 'diprbaiki', 'jgn', 'dtmbah', 'pnderitaan', 'rakyat']","['buat', 'perintah', 'trpilih', 'tolong', 'diprbaiki', 'jgn', 'dtmbah', 'pnderitaan', 'rakyat']","['buat', 'perintah', 'trpilih', 'tolong', 'diprbaiki', 'jgn', 'dtmbah', 'pnderitaan', 'rakyat']",2,1
"Sunday, 16 February 2025",zahracuteiel,kenapa untuk sepakbola banyak yg mau di natiralisasi ke indonesia? sdgkn pemuda2 indonesia malah pindah kewarganegaraan?? jumlahnya gk sebanding lagi..,kenapa untuk sepakbola banyak yg mau di natiralisasi ke indonesia sdgkn pemuda2 indonesia malah pindah kewarganegaraan jumlahnya gk sebanding lagi,kenapa untuk sepakbola banyak yg mau di natiralisasi ke indonesia sdgkn pemuda2 indonesia malah pindah kewarganegaraan jumlahnya gk sebanding lagi,kenapa untuk sepakbola banyak yang mau di natiralisasi ke indonesia sdgkn pemuda2 indonesia malah pindah kewarganegaraan jumlahnya tidak sebanding lagi,kenapa sepakbola banyak mau natiralisasi indonesia sdgkn pemuda2 indonesia malah pindah kewarganegaraan jumlahnya tidak sebanding lagi,"['kenapa', 'sepakbola', 'banyak', 'mau', 'natiralisasi', 'indonesia', 'sdgkn', 'pemuda2', 'indonesia', 'malah', 'pindah', 'kewarganegaraan', 'jumlahnya', 'tidak', 'sebanding', 'lagi']","['kenapa', 'sepakbola', 'banyak', 'mau', 'natiralisasi', 'indonesia', 'sdgkn', 'pemuda2', 'indonesia', 'malah', 'pindah', 'kewarganegaraan', 'jumlah', 'tidak', 'banding', 'lagi']","['kenapa', 'sepakbola', 'banyak', 'mau', 'natiralisasi', 'indonesia', 'sdgkn', 'pemuda2', 'indonesia', 'malah', 'pindah', 'kewarganegaraan', 'jumlah', 'tidak', 'banding', 'lagi']",-6,0
"Sunday, 16 February 2025",rahayualonso,"Aku udh DIBAWAKABUR sm suami ke Spanyol ,14 th",Aku udh DIBAWAKABUR sm suami ke Spanyol 14 th,aku udh dibawakabur sm suami ke spanyol 14 th,aku sudah dibawakabur sama suami ke spanyol 14 th,aku sudah dibawakabur sama suami spanyol 14 th,"['aku', 'sudah', 'dibawakabur', 'sama', 'suami', 'spanyol', '14', 'th']","['aku', 'sudah', 'dibawakabur', 'sama', 'suami', 'spanyol', '14', 'th']","['aku', 'sudah', 'dibawakabur', 'sama', 'suami', 'spanyol', '14', 'th']",5,1
"Sunday, 16 February 2025",flower_alona,pinginnya #kabur aj dulu ....usia tua di indo GK BS kerja.....miris,pinginnya aj dulu usia tua di indo GK BS kerjamiris,pinginnya aj dulu usia tua di indo gk bs kerjamiris,pinginnya aj dulu usia tua di indo tidak bs kerjamiris,pinginnya aj dulu usia tua indo tidak bs kerjamiris,"['pinginnya', 'aj', 'dulu', 'usia', 'tua', 'indo', 'tidak', 'bs', 'kerjamiris']","['pinginnya', 'aj', 'dulu', 'usia', 'tua', 'indo', 'tidak', 'bs', 'kerjamiris']","['pinginnya', 'aj', 'dulu', 'usia', 'tua', 'indo', 'tidak', 'bs', 'kerjamiris']",-12,0
"Sunday, 16 February 2025",hermandayang4,"enak tinggal di negara orang,hidup kita akan lbih baik,di bandingkan di negri korup",enak tinggal di negara oranghidup kita akan lbih baikdi bandingkan di negri korup,enak tinggal di negara oranghidup kita akan lbih baikdi bandingkan di negri korup,enak tinggal di negara oranghidup kita akan lbih baikdi bandingkan di negri korup,enak tinggal negara oranghidup kita akan lbih baikdi bandingkan negri korup,"['enak', 'tinggal', 'negara', 'oranghidup', 'kita', 'akan', 'lbih', 'baikdi', 'bandingkan', 'negri', 'korup']","['enak', 'tinggal', 'negara', 'oranghidup', 'kita', 'akan', 'lbih', 'baikdi', 'banding', 'negri', 'korup']","['enak', 'tinggal', 'negara', 'oranghidup', 'kita', 'akan', 'lbih', 'baikdi', 'banding', 'negri', 'korup']",-6,0
"Sunday, 16 February 2025",sutiono585,"Lagi2 bahlil
Sumber masalah knp di pertahankan
#Pecat Aja",Lagi2 bahlil Sumber masalah knp di pertahankan Aja,lagi2 bahlil sumber masalah knp di pertahankan aja,lagi2 bahlil sumber masalah knp di pertahankan saja,lagi2 bahlil sumber masalah knp pertahankan saja,"['lagi2', 'bahlil', 'sumber', 'masalah', 'knp', 'pertahankan', 'saja']","['lagi2', 'bahlil', 'sumber', 'masalah', 'knp', 'tahan', 'saja']","['lagi2', 'bahlil', 'sumber', 'masalah', 'knp', 'tahan', 'saja']",-8,0
"Sunday, 16 February 2025",adiiwc,"kalo mau pindah gak apa apa ..yg penting jangan fomo,atau tergiur kata kata,so jadi dipikir matang matang🥰",kalo mau pindah gak apa apa yg penting jangan fomoatau tergiur kata kataso jadi dipikir matang matang,kalo mau pindah gak apa apa yg penting jangan fomoatau tergiur kata kataso jadi dipikir matang matang,kalo mau pindah tidak apa apa yang penting jangan fomoatau tergiur kata kataso jadi dipikir matang matang,kalo mau pindah tidak apa apa penting jangan fomoatau tergiur kata kataso jadi dipikir matang matang,"['kalo', 'mau', 'pindah', 'tidak', 'apa', 'apa', 'penting', 'jangan', 'fomoatau', 'tergiur', 'kata', 'kataso', 'jadi', 'dipikir', 'matang', 'matang']","['kalo', 'mau', 'pindah', 'tidak', 'apa', 'apa', 'penting', 'jangan', 'fomoatau', 'giur', 'kata', 'kataso', 'jadi', 'pikir', 'matang', 'matang']","['kalo', 'mau', 'pindah', 'tidak', 'apa', 'apa', 'penting', 'jangan', 'fomoatau', 'giur', 'kata', 'kataso', 'jadi', 'pikir', 'matang', 'matang']",-16,0
"Sunday, 16 February 2025",windasari7510,pingen ikutan pindah,pingen ikutan pindah,pingen ikutan pindah,pingen ikutan pindah,pingen ikutan pindah,"['pingen', 'ikutan', 'pindah']","['pingen', 'ikut', 'pindah']","['pingen', 'ikut', 'pindah']",-5,0
"Sunday, 16 February 2025",black7678indo,"anak dan menantu sudah pindah ke Japan,,",anak dan menantu sudah pindah ke Japan,anak dan menantu sudah pindah ke japan,anak dan menantu sudah pindah ke japan,anak menantu sudah pindah japan,"['anak', 'menantu', 'sudah', 'pindah', 'japan']","['anak', 'menantu', 'sudah', 'pindah', 'japan']","['anak', 'menantu', 'sudah', 'pindah', 'japan']",-4,0
"Sunday, 16 February 2025",kyai.sanggul,alhamdulilkah. . silahkan pindah. . . .indonesia tetep jaya. ..,alhamdulilkah silahkan pindah indonesia tetep jaya,alhamdulilkah silahkan pindah indonesia tetep jaya,alhamdulilkah silahkan pindah indonesia tetep jaya,alhamdulilkah silahkan pindah indonesia tetep jaya,"['alhamdulilkah', 'silahkan', 'pindah', 'indonesia', 'tetep', 'jaya']","['alhamdulilkah', 'silah', 'pindah', 'indonesia', 'tetep', 'jaya']","['alhamdulilkah', 'silah', 'pindah', 'indonesia', 'tetep', 'jaya']",5,1
"Sunday, 16 February 2025",rujito697,Alhamdulillah itu anak anak Abah kapan Abah juga ikut pergi,Alhamdulillah itu anak anak Abah kapan Abah juga ikut pergi,alhamdulillah itu anak anak abah kapan abah juga ikut pergi,alhamdulillah itu anak anak abah kapan abah juga ikut pergi,alhamdulillah itu anak anak abah kapan abah juga ikut pergi,"['alhamdulillah', 'itu', 'anak', 'anak', 'abah', 'kapan', 'abah', 'juga', 'ikut', 'pergi']","['alhamdulillah', 'itu', 'anak', 'anak', 'abah', 'kapan', 'abah', 'juga', 'ikut', 'pergi']","['alhamdulillah', 'itu', 'anak', 'anak', 'abah', 'kapan', 'abah', 'juga', 'ikut', 'pergi']",-2,0
"Sunday, 16 February 2025",daniemarazka,"kerja d luar negri it ada enaknya... 2 tahun d Qatar walaupun bawa truck alhamdulillah d kampung bisa bangun rumah beli kebon ada mobil punya ruko buat usaha.... seandainya kesempatan it g saya ambil, d indo boro2 bisa bangun rumah beli motor aj mungkin kredit bisa d tarik DC.. kerja gaji 4,5 sebulan. transportasi 800k, kosan 1,2 buat mkn 1,5 tambh tetek bengek ini it wasallam sudah. color sobek sendal putus mungkin g kebeli... fakta lho it.. apalgi udah berumah tangg hidup d rantau auto kurus anak orang...",kerja d luar negri it ada enaknya 2 tahun d Qatar walaupun bawa truck alhamdulillah d kampung bisa bangun rumah beli kebon ada mobil punya ruko buat usaha seandainya kesempatan it g saya ambil d indo boro2 bisa bangun rumah beli motor aj mungkin kredit bisa d tarik DC kerja gaji 45 sebulan transportasi 800k kosan 12 buat mkn 15 tambh tetek bengek ini it wasallam sudah color sobek sendal putus mungkin g kebeli fakta lho it apalgi udah berumah tangg hidup d rantau auto kurus anak orang,kerja d luar negri it ada enaknya 2 tahun d qatar walaupun bawa truck alhamdulillah d kampung bisa bangun rumah beli kebon ada mobil punya ruko buat usaha seandainya kesempatan it g saya ambil d indo boro2 bisa bangun rumah beli motor aj mungkin kredit bisa d tarik dc kerja gaji 45 sebulan transportasi 800k kosan 12 buat mkn 15 tambh tetek bengek ini it wasallam sudah color sobek sendal putus mungkin g kebeli fakta lho it apalgi udah berumah tangg hidup d rantau auto kurus anak orang,kerja d luar negri it ada enaknya 2 tahun d qatar walaupun bawa truck alhamdulillah d kampung bisa bangun rumah beli kebon ada mobil punya ruko buat usaha seandainya kesempatan it g saya ambil d indo boro2 bisa bangun rumah beli motor aj mungkin kredit bisa d tarik dc kerja gaji 45 sebulan transportasi 800k kosan 12 buat mkn 15 tambh tetek bengek ini it wasallam sudah color sobek sendal putus mungkin g kebeli fakta lho it apalgi udah berumah tangg hidup d rantau auto kurus anak orang,kerja d luar negri it ada enaknya 2 tahun d qatar walaupun bawa truck alhamdulillah d kampung bisa bangun rumah beli kebon ada mobil punya ruko buat usaha seandainya kesempatan it g saya ambil d indo boro2 bisa bangun rumah beli motor aj mungkin kredit bisa d tarik dc kerja gaji 45 sebulan transportasi 800k kosan 12 buat mkn 15 tambh tetek bengek ini it wasallam sudah color sobek sendal putus mungkin g kebeli fakta lho it apalgi udah berumah tangg hidup d rantau auto kurus anak orang,"['kerja', 'd', 'luar', 'negri', 'it', 'ada', 'enaknya', '2', 'tahun', 'd', 'qatar', 'walaupun', 'bawa', 'truck', 'alhamdulillah', 'd', 'kampung', 'bisa', 'bangun', 'rumah', 'beli', 'kebon', 'ada', 'mobil', 'punya', 'ruko', 'buat', 'usaha', 'seandainya', 'kesempatan', 'it', 'g', 'saya', 'ambil', 'd', 'indo', 'boro2', 'bisa', 'bangun', 'rumah', 'beli', 'motor', 'aj', 'mungkin', 'kredit', 'bisa', 'd', 'tarik', 'dc', 'kerja', 'gaji', '45', 'sebulan', 'transportasi', '800k', 'kosan', '12', 'buat', 'mkn', '15', 'tambh', 'tetek', 'bengek', 'ini', 'it', 'wasallam', 'sudah', 'color', 'sobek', 'sendal', 'putus', 'mungkin', 'g', 'kebeli', 'fakta', 'lho', 'it', 'apalgi', 'udah', 'berumah', 'tangg', 'hidup', 'd', 'rantau', 'auto', 'kurus', 'anak', 'orang']","['kerja', 'd', 'luar', 'negri', 'it', 'ada', 'enak', '2', 'tahun', 'd', 'qatar', 'walaupun', 'bawa', 'truck', 'alhamdulillah', 'd', 'kampung', 'bisa', 'bangun', 'rumah', 'beli', 'kebon', 'ada', 'mobil', 'punya', 'ruko', 'buat', 'usaha', 'anda', 'sempat', 'it', 'g', 'saya', 'ambil', 'd', 'indo', 'boro2', 'bisa', 'bangun', 'rumah', 'beli', 'motor', 'aj', 'mungkin', 'kredit', 'bisa', 'd', 'tarik', 'dc', 'kerja', 'gaji', '45', 'bulan', 'transportasi', '800k', 'kosan', '12', 'buat', 'mkn', '15', 'tambh', 'tetek', 'bengek', 'ini', 'it', 'wasallam', 'sudah', 'color', 'sobek', 'sendal', 'putus', 'mungkin', 'g', 'kebel', 'fakta', 'lho', 'it', 'apalgi', 'udah', 'rumah', 'tangg', 'hidup', 'd', 'rantau', 'auto', 'kurus', 'anak', 'orang']","['kerja', 'd', 'luar', 'negri', 'it', 'ada', 'enak', '2', 'tahun', 'd', 'qatar', 'walaupun', 'bawa', 'truck', 'alhamdulillah', 'd', 'kampung', 'bisa', 'bangun', 'rumah', 'beli', 'kebon', 'ada', 'mobil', 'punya', 'ruko', 'buat', 'usaha', 'anda', 'sempat', 'it', 'g', 'saya', 'ambil', 'd', 'indo', 'boro2', 'bisa', 'bangun', 'rumah', 'beli', 'motor', 'aj', 'mungkin', 'kredit', 'bisa', 'd', 'tarik', 'dc', 'kerja', 'gaji', '45', 'bulan', 'transportasi', '800k', 'kosan', '12', 'buat', 'mkn', '15', 'tambh', 'tetek', 'bengek', 'ini', 'it', 'wasallam', 'sudah', 'color', 'sobek', 'sendal', 'putus', 'mungkin', 'g', 'kebel', 'fakta', 'lho', 'it', 'apalgi', 'udah', 'rumah', 'tangg', 'hidup', 'd', 'rantau', 'auto', 'kurus', 'anak', 'orang']",-15,0
"Sunday, 16 February 2025",yogisant12,salah satunya saya,salah satunya saya,salah satunya saya,salah satunya saya,salah satunya saya,"['salah', 'satunya', 'saya']","['salah', 'satu', 'saya']","['salah', 'satu', 'saya']",-5,0
"Sunday, 16 February 2025",username09yyef,baru 3ribu.masih beratus2 juta hlo😂😂.kalo udah 70 persen nya baru panik😁,baru 3ribumasih beratus2 juta hlokalo udah 70 persen nya baru panik,baru 3ribumasih beratus2 juta hlokalo udah 70 persen nya baru panik,baru 3ribumasih beratus2 juta hlokalo udah 70 persen nya baru panik,baru 3ribumasih beratus2 juta hlokalo udah 70 persen baru panik,"['baru', '3ribumasih', 'beratus2', 'juta', 'hlokalo', 'udah', '70', 'persen', 'baru', 'panik']","['baru', '3ribumasih', 'beratus2', 'juta', 'hlokalo', 'udah', '70', 'persen', 'baru', 'panik']","['baru', '3ribumasih', 'beratus2', 'juta', 'hlokalo', 'udah', '70', 'persen', 'baru', 'panik']",0,1
"Sunday, 16 February 2025",runditirta,iya kenapa ini gak di denger sama sekali sama pemerintah,iya kenapa ini gak di denger sama sekali sama pemerintah,iya kenapa ini gak di denger sama sekali sama pemerintah,iya kenapa ini tidak di denger sama sekali sama pemerintah,iya kenapa ini tidak denger sama sekali sama pemerintah,"['iya', 'kenapa', 'ini', 'tidak', 'denger', 'sama', 'sekali', 'sama', 'pemerintah']","['iya', 'kenapa', 'ini', 'tidak', 'denger', 'sama', 'sekali', 'sama', 'perintah']","['iya', 'kenapa', 'ini', 'tidak', 'denger', 'sama', 'sekali', 'sama', 'perintah']",-3,0
"Sunday, 16 February 2025",asep.rizal68,wajar dan pantas...karena TDK sedikit anak bangsa yg berprestasi tidak disupport dan malah dikriminalkan,wajar dan pantaskarena TDK sedikit anak bangsa yg berprestasi tidak disupport dan malah dikriminalkan,wajar dan pantaskarena tdk sedikit anak bangsa yg berprestasi tidak disupport dan malah dikriminalkan,wajar dan pantaskarena tidak sedikit anak bangsa yang berprestasi tidak disupport dan malah dikriminalkan,wajar pantaskarena tidak sedikit anak bangsa berprestasi tidak disupport malah dikriminalkan,"['wajar', 'pantaskarena', 'tidak', 'sedikit', 'anak', 'bangsa', 'berprestasi', 'tidak', 'disupport', 'malah', 'dikriminalkan']","['wajar', 'pantaskarena', 'tidak', 'sedikit', 'anak', 'bangsa', 'prestasi', 'tidak', 'disupport', 'malah', 'kriminal']","['wajar', 'pantaskarena', 'tidak', 'sedikit', 'anak', 'bangsa', 'prestasi', 'tidak', 'disupport', 'malah', 'kriminal']",-19,0
"Sunday, 16 February 2025",deniadams3,iya lah pindah aja lu pada.. inget jgn balik lagi.. jilat ludah sendiri namanya,iya lah pindah aja lu pada inget jgn balik lagi jilat ludah sendiri namanya,iya lah pindah aja lu pada inget jgn balik lagi jilat ludah sendiri namanya,iya lah pindah saja lu pada inget jgn balik lagi jilat ludah sendiri namanya,iya lah pindah saja lu inget jgn balik lagi jilat ludah sendiri namanya,"['iya', 'lah', 'pindah', 'saja', 'lu', 'inget', 'jgn', 'balik', 'lagi', 'jilat', 'ludah', 'sendiri', 'namanya']","['iya', 'lah', 'pindah', 'saja', 'lu', 'inget', 'jgn', 'balik', 'lagi', 'jilat', 'ludah', 'sendiri', 'nama']","['iya', 'lah', 'pindah', 'saja', 'lu', 'inget', 'jgn', 'balik', 'lagi', 'jilat', 'ludah', 'sendiri', 'nama']",-17,0
"Sunday, 16 February 2025",celememes2,Indonesia emas dari mana.. generasi muda Indonesia dibungkam. generasi muda Indonesia pada cerdas tapi pemerintah tidak mengapresiasi.,Indonesia emas dari mana generasi muda Indonesia dibungkam generasi muda Indonesia pada cerdas tapi pemerintah tidak mengapresiasi,indonesia emas dari mana generasi muda indonesia dibungkam generasi muda indonesia pada cerdas tapi pemerintah tidak mengapresiasi,indonesia emas dari mana generasi muda indonesia dibungkam generasi muda indonesia pada cerdas tapi pemerintah tidak mengapresiasi,indonesia emas dari mana generasi muda indonesia dibungkam generasi muda indonesia cerdas tapi pemerintah tidak mengapresiasi,"['indonesia', 'emas', 'dari', 'mana', 'generasi', 'muda', 'indonesia', 'dibungkam', 'generasi', 'muda', 'indonesia', 'cerdas', 'tapi', 'pemerintah', 'tidak', 'mengapresiasi']","['indonesia', 'emas', 'dari', 'mana', 'generasi', 'muda', 'indonesia', 'bungkam', 'generasi', 'muda', 'indonesia', 'cerdas', 'tapi', 'perintah', 'tidak', 'apresiasi']","['indonesia', 'emas', 'dari', 'mana', 'generasi', 'muda', 'indonesia', 'bungkam', 'generasi', 'muda', 'indonesia', 'cerdas', 'tapi', 'perintah', 'tidak', 'apresiasi']",-21,0
"Sunday, 16 February 2025",user8365911200517,"Indonesian tidak menjanjikan masa depan untuk rakyat nya karena Indonesia aparat negara banyak yang kurupsi jadi memang kalau masih muda berfikirah untuk pindah keluar negeri , kuliah tinggi tidak ada",Indonesian tidak menjanjikan masa depan untuk rakyat nya karena Indonesia aparat negara banyak yang kurupsi jadi memang kalau masih muda berfikirah untuk pindah keluar negeri kuliah tinggi tidak ada,indonesian tidak menjanjikan masa depan untuk rakyat nya karena indonesia aparat negara banyak yang kurupsi jadi memang kalau masih muda berfikirah untuk pindah keluar negeri kuliah tinggi tidak ada,indonesian tidak menjanjikan masa depan untuk rakyat nya karena indonesia aparat negara banyak yang kurupsi jadi memang kalau masih muda berfikirah untuk pindah keluar negeri kuliah tinggi tidak ada,indonesian tidak menjanjikan masa depan rakyat karena indonesia aparat negara banyak kurupsi jadi memang kalau masih muda berfikirah pindah keluar negeri kuliah tinggi tidak ada,"['indonesian', 'tidak', 'menjanjikan', 'masa', 'depan', 'rakyat', 'karena', 'indonesia', 'aparat', 'negara', 'banyak', 'kurupsi', 'jadi', 'memang', 'kalau', 'masih', 'muda', 'berfikirah', 'pindah', 'keluar', 'negeri', 'kuliah', 'tinggi', 'tidak', 'ada']","['indonesian', 'tidak', 'janji', 'masa', 'depan', 'rakyat', 'karena', 'indonesia', 'aparat', 'negara', 'banyak', 'kurupsi', 'jadi', 'memang', 'kalau', 'masih', 'muda', 'berfikirah', 'pindah', 'keluar', 'negeri', 'kuliah', 'tinggi', 'tidak', 'ada']","['indonesian', 'tidak', 'janji', 'masa', 'depan', 'rakyat', 'karena', 'indonesia', 'aparat', 'negara', 'banyak', 'kurupsi', 'jadi', 'memang', 'kalau', 'masih', 'muda', 'berfikirah', 'pindah', 'keluar', 'negeri', 'kuliah', 'tinggi', 'tidak', 'ada']",-22,0
"Sunday, 16 February 2025",yusrizal20590,"Indonesia akan makmur klo penduduk nya sedikit apalagi yg pindah yg pintar
karna yg pintar di negara ini kebanyakan maling uang negara",Indonesia akan makmur klo penduduk nya sedikit apalagi yg pindah yg pintar karna yg pintar di negara ini kebanyakan maling uang negara,indonesia akan makmur klo penduduk nya sedikit apalagi yg pindah yg pintar karna yg pintar di negara ini kebanyakan maling uang negara,indonesia akan makmur kalau penduduk nya sedikit apalagi yang pindah yang pintar karna yang pintar di negara ini kebanyakan maling uang negara,indonesia akan makmur kalau penduduk sedikit apalagi pindah pintar karna pintar negara ini kebanyakan maling uang negara,"['indonesia', 'akan', 'makmur', 'kalau', 'penduduk', 'sedikit', 'apalagi', 'pindah', 'pintar', 'karna', 'pintar', 'negara', 'ini', 'kebanyakan', 'maling', 'uang', 'negara']","['indonesia', 'akan', 'makmur', 'kalau', 'duduk', 'sedikit', 'apalagi', 'pindah', 'pintar', 'karna', 'pintar', 'negara', 'ini', 'banyak', 'maling', 'uang', 'negara']","['indonesia', 'akan', 'makmur', 'kalau', 'duduk', 'sedikit', 'apalagi', 'pindah', 'pintar', 'karna', 'pintar', 'negara', 'ini', 'banyak', 'maling', 'uang', 'negara']",-3,0
"Sunday, 16 February 2025",ichavacacelatiki,"gk usah dibesar2kn , udah sejak dulu kale bnyk wrga konoha ke luar lalu mnjdi wrga luar karena berbagai alasan",gk usah dibesar2kn udah sejak dulu kale bnyk wrga konoha ke luar lalu mnjdi wrga luar karena berbagai alasan,gk usah dibesar2kn udah sejak dulu kale bnyk wrga konoha ke luar lalu mnjdi wrga luar karena berbagai alasan,tidak usah dibesar2kn udah sejak dulu kale bnyk wrga konoha ke luar lalu mnjdi wrga luar karena berbagai alasan,tidak usah dibesar2kn udah sejak dulu kale bnyk wrga konoha luar lalu mnjdi wrga luar karena berbagai alasan,"['tidak', 'usah', 'dibesar2kn', 'udah', 'sejak', 'dulu', 'kale', 'bnyk', 'wrga', 'konoha', 'luar', 'lalu', 'mnjdi', 'wrga', 'luar', 'karena', 'berbagai', 'alasan']","['tidak', 'usah', 'dibesar2kn', 'udah', 'sejak', 'dulu', 'kale', 'bnyk', 'wrga', 'konoha', 'luar', 'lalu', 'mnjdi', 'wrga', 'luar', 'karena', 'bagai', 'alas']","['tidak', 'usah', 'dibesar2kn', 'udah', 'sejak', 'dulu', 'kale', 'bnyk', 'wrga', 'konoha', 'luar', 'lalu', 'mnjdi', 'wrga', 'luar', 'karena', 'bagai', 'alas']",-10,0
"Sunday, 16 February 2025",okymilano22,"Info cara pindah kewarganegaraan dong.
udah bosan tinggal di Indonesia.
Mau nyari kerja aja susah nya minta ampun apalagi gak ada org dlm 😭",Info cara pindah kewarganegaraan dong udah bosan tinggal di Indonesia Mau nyari kerja aja susah nya minta ampun apalagi gak ada org dlm,info cara pindah kewarganegaraan dong udah bosan tinggal di indonesia mau nyari kerja aja susah nya minta ampun apalagi gak ada org dlm,info cara pindah kewarganegaraan dong udah bosan tinggal di indonesia mau nyari kerja saja susah nya minta ampun apalagi tidak ada orang dalam,info cara pindah kewarganegaraan dong udah bosan tinggal indonesia mau nyari kerja saja susah minta ampun apalagi tidak ada orang dalam,"['info', 'cara', 'pindah', 'kewarganegaraan', 'dong', 'udah', 'bosan', 'tinggal', 'indonesia', 'mau', 'nyari', 'kerja', 'saja', 'susah', 'minta', 'ampun', 'apalagi', 'tidak', 'ada', 'orang', 'dalam']","['info', 'cara', 'pindah', 'kewarganegaraan', 'dong', 'udah', 'bosan', 'tinggal', 'indonesia', 'mau', 'nyari', 'kerja', 'saja', 'susah', 'minta', 'ampun', 'apalagi', 'tidak', 'ada', 'orang', 'dalam']","['info', 'cara', 'pindah', 'kewarganegaraan', 'dong', 'udah', 'bosan', 'tinggal', 'indonesia', 'mau', 'nyari', 'kerja', 'saja', 'susah', 'minta', 'ampun', 'apalagi', 'tidak', 'ada', 'orang', 'dalam']",-13,0
"Sunday, 16 February 2025",omleo181818,malam indo,malam indo,malam indo,malam indo,malam indo,"['malam', 'indo']","['malam', 'indo']","['malam', 'indo']",-4,0
"Sunday, 16 February 2025",anadunna,aku jga mau tp ga ada dana nya mau urus ini itu 😁,aku jga mau tp ga ada dana nya mau urus ini itu,aku jga mau tp ga ada dana nya mau urus ini itu,aku jga mau tapi tidak ada dana nya mau urus ini itu,aku jga mau tapi tidak ada dana mau urus ini itu,"['aku', 'jga', 'mau', 'tapi', 'tidak', 'ada', 'dana', 'mau', 'urus', 'ini', 'itu']","['aku', 'jga', 'mau', 'tapi', 'tidak', 'ada', 'dana', 'mau', 'urus', 'ini', 'itu']","['aku', 'jga', 'mau', 'tapi', 'tidak', 'ada', 'dana', 'mau', 'urus', 'ini', 'itu']",7,1
"Sunday, 16 February 2025",reizsramzz,emas 2...emas karatan,emas 2emas karatan,emas 2emas karatan,emas 2emas karatan,emas 2emas karatan,"['emas', '2emas', 'karatan']","['emas', '2emas', 'karat']","['emas', '2emas', 'karat']",0,1
