created_at,username,full_text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Thursday, 30 March 2023",marlina_idha,Anies Baswedan Diharapkan Bisa Menyiapkan Jalan menuju Indonesia Emas 2045 Bismillah https://t.co/L7sA4gIK2L https://t.co/Kd2V6bZKi8,Anies Baswedan Diharapkan Bisa Menyiapkan Jalan menuju Indonesia Emas 2045 Bismillah,anies baswedan diharapkan bisa menyiapkan jalan menuju indonesia emas 2045 bismillah,anies baswedan diharapkan bisa menyiapkan jalan menuju indonesia emas 2045 bismillah,anies baswedan diharapkan bisa menyiapkan jalan menuju indonesia emas 2045 bismillah,"['anies', 'baswedan', 'diharapkan', 'bisa', 'menyiapkan', 'jalan', 'menuju', 'indonesia', 'emas', '2045', 'bismillah']","['anies', 'baswedan', 'harap', 'bisa', 'siap', 'jalan', 'tuju', 'indonesia', 'emas', '2045', 'bismillah']","['anies', 'baswedan', 'harap', 'bisa', 'siap', 'jalan', 'tuju', 'indonesia', 'emas', '2045', 'bismillah']",4,1
"Thursday, 30 March 2023",ocukam,@Gi_N0ng Cita cita Indonesia emas itu ada d 2045 sekarang itu awal nya .. untuk sukses perlu ada kegagalan,Cita cita Indonesia emas itu ada d 2045 sekarang itu awal nya untuk sukses perlu ada kegagalan,cita cita indonesia emas itu ada d 2045 sekarang itu awal nya untuk sukses perlu ada kegagalan,cita cita indonesia emas itu ada d 2045 sekarang itu awal nya untuk sukses perlu ada kegagalan,cita cita indonesia emas itu ada d 2045 sekarang itu awal sukses perlu ada kegagalan,"['cita', 'cita', 'indonesia', 'emas', 'itu', 'ada', 'd', '2045', 'sekarang', 'itu', 'awal', 'sukses', 'perlu', 'ada', 'kegagalan']","['cita', 'cita', 'indonesia', 'emas', 'itu', 'ada', 'd', '2045', 'sekarang', 'itu', 'awal', 'sukses', 'perlu', 'ada', 'gagal']","['cita', 'cita', 'indonesia', 'emas', 'itu', 'ada', 'd', '2045', 'sekarang', 'itu', 'awal', 'sukses', 'perlu', 'ada', 'gagal']",-1,0
"Thursday, 30 March 2023",ocukam,@junimendo007 @imhocmiiw Berpikir itu perlu juga dgn kepala dingin dan jernih...cita cita Indonesia emas itu ada d 2045 ...,Berpikir itu perlu juga dgn kepala dingin dan jernihcita cita Indonesia emas itu ada d 2045,berpikir itu perlu juga dgn kepala dingin dan jernihcita cita indonesia emas itu ada d 2045,berpikir itu perlu juga dengan kepala dingin dan jernihcita cita indonesia emas itu ada d 2045,berpikir itu perlu juga kepala dingin jernihcita cita indonesia emas itu ada d 2045,"['berpikir', 'itu', 'perlu', 'juga', 'kepala', 'dingin', 'jernihcita', 'cita', 'indonesia', 'emas', 'itu', 'ada', 'd', '2045']","['pikir', 'itu', 'perlu', 'juga', 'kepala', 'dingin', 'jernihcita', 'cita', 'indonesia', 'emas', 'itu', 'ada', 'd', '2045']","['pikir', 'itu', 'perlu', 'juga', 'kepala', 'dingin', 'jernihcita', 'cita', 'indonesia', 'emas', 'itu', 'ada', 'd', '2045']",0,1
"Thursday, 30 March 2023",ocukam,@Listy9021 @ganjarpranowo Sebenarnya saya sedih Indonesia nga jadi tuan rumah piala dunia U 20 tapi dari keputusan FIFA itu saya mencoba menghibur diri bahwa sepakbola itu bagian dari cita cita Indonesia emas 2045 bearti ada yg lebih dari itu tujuan nya semoga ada Khidmah nya....,Sebenarnya saya sedih Indonesia nga jadi tuan rumah piala dunia U 20 tapi dari keputusan FIFA itu saya mencoba menghibur diri bahwa sepakbola itu bagian dari cita cita Indonesia emas 2045 bearti ada yg lebih dari itu tujuan nya semoga ada Khidmah nya,sebenarnya saya sedih indonesia nga jadi tuan rumah piala dunia u 20 tapi dari keputusan fifa itu saya mencoba menghibur diri bahwa sepakbola itu bagian dari cita cita indonesia emas 2045 bearti ada yg lebih dari itu tujuan nya semoga ada khidmah nya,sebenarnya saya sedih indonesia nga jadi tuan rumah piala dunia kamu 20 tapi dari keputusan fifa itu saya mencoba menghibur diri bahwa sepakbola itu bagian dari cita cita indonesia emas 2045 bearti ada yang lebih dari itu tujuan nya semoga ada khidmah nya,sebenarnya saya sedih indonesia nga jadi tuan rumah piala dunia kamu 20 tapi dari keputusan fifa itu saya mencoba menghibur diri bahwa sepakbola itu bagian dari cita cita indonesia emas 2045 bearti ada lebih dari itu tujuan semoga ada khidmah,"['sebenarnya', 'saya', 'sedih', 'indonesia', 'nga', 'jadi', 'tuan', 'rumah', 'piala', 'dunia', 'kamu', '20', 'tapi', 'dari', 'keputusan', 'fifa', 'itu', 'saya', 'mencoba', 'menghibur', 'diri', 'bahwa', 'sepakbola', 'itu', 'bagian', 'dari', 'cita', 'cita', 'indonesia', 'emas', '2045', 'bearti', 'ada', 'lebih', 'dari', 'itu', 'tujuan', 'semoga', 'ada', 'khidmah']","['benar', 'saya', 'sedih', 'indonesia', 'nga', 'jadi', 'tuan', 'rumah', 'piala', 'dunia', 'kamu', '20', 'tapi', 'dari', 'putus', 'fifa', 'itu', 'saya', 'coba', 'hibur', 'diri', 'bahwa', 'sepakbola', 'itu', 'bagi', 'dari', 'cita', 'cita', 'indonesia', 'emas', '2045', 'bearti', 'ada', 'lebih', 'dari', 'itu', 'tuju', 'moga', 'ada', 'khidmah']","['benar', 'saya', 'sedih', 'indonesia', 'nga', 'jadi', 'tuan', 'rumah', 'piala', 'dunia', 'kamu', '20', 'tapi', 'dari', 'putus', 'fifa', 'itu', 'saya', 'coba', 'hibur', 'diri', 'bahwa', 'sepakbola', 'itu', 'bagi', 'dari', 'cita', 'cita', 'indonesia', 'emas', '2045', 'bearti', 'ada', 'lebih', 'dari', 'itu', 'tuju', 'moga', 'ada', 'khidmah']",-28,0
"Thursday, 30 March 2023",GilangAlghfr,Indonesia negeri yang saat kaya tapi SDAnya doang dari 10 tahun kebelakang keadaan ini dan menilik perkembangannya sorry to say Indonesia Emas 2045 yang countdownnya 22 tahun lagi sulit terwujud.,Indonesia negeri yang saat kaya tapi SDAnya doang dari 10 tahun kebelakang keadaan ini dan menilik perkembangannya sorry to say Indonesia Emas 2045 yang countdownnya 22 tahun lagi sulit terwujud,indonesia negeri yang saat kaya tapi sdanya doang dari 10 tahun kebelakang keadaan ini dan menilik perkembangannya sorry to say indonesia emas 2045 yang countdownnya 22 tahun lagi sulit terwujud,indonesia negeri yang saat kaya tapi sdanya doang dari 10 tahun kebelakang keadaan ini dan menilik perkembangannya sorry to say indonesia emas 2045 yang countdownnya 22 tahun lagi sulit terwujud,indonesia negeri saat kaya tapi sdanya doang dari 10 tahun kebelakang keadaan ini menilik perkembangannya sorry to say indonesia emas 2045 countdownnya 22 tahun lagi sulit terwujud,"['indonesia', 'negeri', 'saat', 'kaya', 'tapi', 'sdanya', 'doang', 'dari', '10', 'tahun', 'kebelakang', 'keadaan', 'ini', 'menilik', 'perkembangannya', 'sorry', 'to', 'say', 'indonesia', 'emas', '2045', 'countdownnya', '22', 'tahun', 'lagi', 'sulit', 'terwujud']","['indonesia', 'negeri', 'saat', 'kaya', 'tapi', 'sdanya', 'doang', 'dari', '10', 'tahun', 'belakang', 'ada', 'ini', 'tilik', 'kembang', 'sorry', 'to', 'say', 'indonesia', 'emas', '2045', 'countdownnya', '22', 'tahun', 'lagi', 'sulit', 'wujud']","['indonesia', 'negeri', 'saat', 'kaya', 'tapi', 'sdanya', 'doang', 'dari', '10', 'tahun', 'belakang', 'ada', 'ini', 'tilik', 'kembang', 'sorry', 'to', 'say', 'indonesia', 'emas', '2045', 'countdownnya', '22', 'tahun', 'lagi', 'sulit', 'wujud']",-3,0
"Thursday, 30 March 2023",eR_Haryadi,@ch_chotimah2 @erickthohir Indonesia masih bisa main di Piala Dunia U-20. Gak usah risau. Harus lewat babak kualifikasi dulu. Entah kapan bisa lolos. Wong yang senior saja belum pernah lolos. Jadi Petrus kudu nunggu mungkin tahun 2045 pas Indonesia Emas.,Indonesia masih bisa main di Piala Dunia U20 Gak usah risau Harus lewat babak kualifikasi dulu Entah kapan bisa lolos Wong yang senior saja belum pernah lolos Jadi Petrus kudu nunggu mungkin tahun 2045 pas Indonesia Emas,indonesia masih bisa main di piala dunia u20 gak usah risau harus lewat babak kualifikasi dulu entah kapan bisa lolos wong yang senior saja belum pernah lolos jadi petrus kudu nunggu mungkin tahun 2045 pas indonesia emas,indonesia masih bisa main di piala dunia u20 tidak usah risau harus lewat babak kualifikasi dulu entah kapan bisa lolos wong yang senior saja belum pernah lolos jadi petrus kudu nunggu mungkin tahun 2045 pas indonesia emas,indonesia masih bisa main piala dunia u20 tidak usah risau harus lewat babak kualifikasi dulu entah kapan bisa lolos wong senior saja belum pernah lolos jadi petrus kudu nunggu mungkin tahun 2045 indonesia emas,"['indonesia', 'masih', 'bisa', 'main', 'piala', 'dunia', 'u20', 'tidak', 'usah', 'risau', 'harus', 'lewat', 'babak', 'kualifikasi', 'dulu', 'entah', 'kapan', 'bisa', 'lolos', 'wong', 'senior', 'saja', 'belum', 'pernah', 'lolos', 'jadi', 'petrus', 'kudu', 'nunggu', 'mungkin', 'tahun', '2045', 'indonesia', 'emas']","['indonesia', 'masih', 'bisa', 'main', 'piala', 'dunia', 'u20', 'tidak', 'usah', 'risau', 'harus', 'lewat', 'babak', 'kualifikasi', 'dulu', 'entah', 'kapan', 'bisa', 'lolos', 'wong', 'senior', 'saja', 'belum', 'pernah', 'lolos', 'jadi', 'petrus', 'kudu', 'nunggu', 'mungkin', 'tahun', '2045', 'indonesia', 'emas']","['indonesia', 'masih', 'bisa', 'main', 'piala', 'dunia', 'u20', 'tidak', 'usah', 'risau', 'harus', 'lewat', 'babak', 'kualifikasi', 'dulu', 'entah', 'kapan', 'bisa', 'lolos', 'wong', 'senior', 'saja', 'belum', 'pernah', 'lolos', 'jadi', 'petrus', 'kudu', 'nunggu', 'mungkin', 'tahun', '2045', 'indonesia', 'emas']",-39,0
"Thursday, 30 March 2023",Senji28,@DokterTifa @aniesbaswedan Begini bu IKN itu sebenernya ide brilian asalkan.. dibangunnya berkelanjutan (tidak terburu-buru) artinya apa? Disiapkan untuk Indonesia emas 2045. Bukan proyek ambisius yg mesti jadi di era gue biar gue bisa claim. Pemilihan letak ibu kota nya pun harus secara matang,Begini bu IKN itu sebenernya ide brilian asalkan dibangunnya berkelanjutan tidak terburuburu artinya apa Disiapkan untuk Indonesia emas 2045 Bukan proyek ambisius yg mesti jadi di era gue biar gue bisa claim Pemilihan letak ibu kota nya pun harus secara matang,begini bu ikn itu sebenernya ide brilian asalkan dibangunnya berkelanjutan tidak terburuburu artinya apa disiapkan untuk indonesia emas 2045 bukan proyek ambisius yg mesti jadi di era gue biar gue bisa claim pemilihan letak ibu kota nya pun harus secara matang,begini bu ikn itu sebenernya ide brilian asalkan dibangunnya berkelanjutan tidak terburuburu artinya apa disiapkan untuk indonesia emas 2045 bukan proyek ambisius yang mesti jadi di era saya biar saya bisa claim pemilihan letak ibu kota nya pun harus secara matang,begini bu ikn itu sebenernya ide brilian asalkan dibangunnya berkelanjutan tidak terburuburu artinya apa disiapkan indonesia emas 2045 bukan proyek ambisius mesti jadi era saya biar saya bisa claim pemilihan letak ibu kota pun harus secara matang,"['begini', 'bu', 'ikn', 'itu', 'sebenernya', 'ide', 'brilian', 'asalkan', 'dibangunnya', 'berkelanjutan', 'tidak', 'terburuburu', 'artinya', 'apa', 'disiapkan', 'indonesia', 'emas', '2045', 'bukan', 'proyek', 'ambisius', 'mesti', 'jadi', 'era', 'saya', 'biar', 'saya', 'bisa', 'claim', 'pemilihan', 'letak', 'ibu', 'kota', 'pun', 'harus', 'secara', 'matang']","['begini', 'bu', 'ikn', 'itu', 'sebenernya', 'ide', 'brilian', 'asal', 'bangun', 'lanjut', 'tidak', 'terburuburu', 'arti', 'apa', 'siap', 'indonesia', 'emas', '2045', 'bukan', 'proyek', 'ambisius', 'mesti', 'jadi', 'era', 'saya', 'biar', 'saya', 'bisa', 'claim', 'pilih', 'letak', 'ibu', 'kota', 'pun', 'harus', 'cara', 'matang']","['begini', 'bu', 'ikn', 'itu', 'sebenernya', 'ide', 'brilian', 'asal', 'bangun', 'lanjut', 'tidak', 'terburuburu', 'arti', 'apa', 'siap', 'indonesia', 'emas', '2045', 'bukan', 'proyek', 'ambisius', 'mesti', 'jadi', 'era', 'saya', 'biar', 'saya', 'bisa', 'claim', 'pilih', 'letak', 'ibu', 'kota', 'pun', 'harus', 'cara', 'matang']",-41,0
"Wednesday, 29 March 2023",Tandoek_,makin suram kirain sudah menuju indonesia emas 2045 ngurus 1 event internasional saja kalian gagap... !!!,makin suram kirain sudah menuju indonesia emas 2045 ngurus 1 event internasional saja kalian gagap,makin suram kirain sudah menuju indonesia emas 2045 ngurus 1 event internasional saja kalian gagap,makin suram kirain sudah menuju indonesia emas 2045 ngurus 1 event internasional saja kalian gagap,makin suram kirain sudah menuju indonesia emas 2045 ngurus 1 event internasional saja kalian gagap,"['makin', 'suram', 'kirain', 'sudah', 'menuju', 'indonesia', 'emas', '2045', 'ngurus', '1', 'event', 'internasional', 'saja', 'kalian', 'gagap']","['makin', 'suram', 'kirain', 'sudah', 'tuju', 'indonesia', 'emas', '2045', 'ngurus', '1', 'event', 'internasional', 'saja', 'kalian', 'gagap']","['makin', 'suram', 'kirain', 'sudah', 'tuju', 'indonesia', 'emas', '2045', 'ngurus', '1', 'event', 'internasional', 'saja', 'kalian', 'gagap']",-11,0
"Wednesday, 29 March 2023",irfan79462735,Anies Baswedan Diharapkan Bisa Menyiapkan Jalan menuju Indonesia Emas 2045 https://t.co/X8yRCh3mhk,Anies Baswedan Diharapkan Bisa Menyiapkan Jalan menuju Indonesia Emas 2045,anies baswedan diharapkan bisa menyiapkan jalan menuju indonesia emas 2045,anies baswedan diharapkan bisa menyiapkan jalan menuju indonesia emas 2045,anies baswedan diharapkan bisa menyiapkan jalan menuju indonesia emas 2045,"['anies', 'baswedan', 'diharapkan', 'bisa', 'menyiapkan', 'jalan', 'menuju', 'indonesia', 'emas', '2045']","['anies', 'baswedan', 'harap', 'bisa', 'siap', 'jalan', 'tuju', 'indonesia', 'emas', '2045']","['anies', 'baswedan', 'harap', 'bisa', 'siap', 'jalan', 'tuju', 'indonesia', 'emas', '2045']",0,1
"Wednesday, 29 March 2023",ocukam,Saya percaya U 20 bukan tujuan dari Indonesia emas tapi bagian .. Puncak nya di tahun 2045 ..,Saya percaya U 20 bukan tujuan dari Indonesia emas tapi bagian Puncak nya di tahun 2045,saya percaya u 20 bukan tujuan dari indonesia emas tapi bagian puncak nya di tahun 2045,saya percaya kamu 20 bukan tujuan dari indonesia emas tapi bagian puncak nya di tahun 2045,saya percaya kamu 20 bukan tujuan dari indonesia emas tapi bagian puncak tahun 2045,"['saya', 'percaya', 'kamu', '20', 'bukan', 'tujuan', 'dari', 'indonesia', 'emas', 'tapi', 'bagian', 'puncak', 'tahun', '2045']","['saya', 'percaya', 'kamu', '20', 'bukan', 'tuju', 'dari', 'indonesia', 'emas', 'tapi', 'bagi', 'puncak', 'tahun', '2045']","['saya', 'percaya', 'kamu', '20', 'bukan', 'tuju', 'dari', 'indonesia', 'emas', 'tapi', 'bagi', 'puncak', 'tahun', '2045']",-13,0
"Wednesday, 29 March 2023",bisaseriusga,Negara lucu katanya mau menuju Indonesia emas 2045 tapi kalau SDM nya aja kayak gini mana bisa.,Negara lucu katanya mau menuju Indonesia emas 2045 tapi kalau SDM nya aja kayak gini mana bisa,negara lucu katanya mau menuju indonesia emas 2045 tapi kalau sdm nya aja kayak gini mana bisa,negara lucu katanya mau menuju indonesia emas 2045 tapi kalau sdm nya saja kayak gini mana bisa,negara lucu katanya mau menuju indonesia emas 2045 tapi kalau sdm saja kayak gini mana bisa,"['negara', 'lucu', 'katanya', 'mau', 'menuju', 'indonesia', 'emas', '2045', 'tapi', 'kalau', 'sdm', 'saja', 'kayak', 'gini', 'mana', 'bisa']","['negara', 'lucu', 'kata', 'mau', 'tuju', 'indonesia', 'emas', '2045', 'tapi', 'kalau', 'sdm', 'saja', 'kayak', 'gin', 'mana', 'bisa']","['negara', 'lucu', 'kata', 'mau', 'tuju', 'indonesia', 'emas', '2045', 'tapi', 'kalau', 'sdm', 'saja', 'kayak', 'gin', 'mana', 'bisa']",-4,0
"Wednesday, 29 March 2023",kazekage_007,Kanjuruhan teros sampe indonesia emas 2045 yagesya,Kanjuruhan teros sampe indonesia emas 2045 yagesya,kanjuruhan teros sampe indonesia emas 2045 yagesya,kanjuruhan teros sampe indonesia emas 2045 yagesya,kanjuruhan teros sampe indonesia emas 2045 yagesya,"['kanjuruhan', 'teros', 'sampe', 'indonesia', 'emas', '2045', 'yagesya']","['kanjuruhan', 'ros', 'sampe', 'indonesia', 'emas', '2045', 'yagesya']","['kanjuruhan', 'ros', 'sampe', 'indonesia', 'emas', '2045', 'yagesya']",0,1
"Wednesday, 29 March 2023",septianchandra4,Entah krn tragedi Israel atau infrastruktur yg gk siap bola indo itu emang udh gk bisa dibawa kemana2. Smpek Indonesia emas 2045 pun kyknya yaudah gini2 aja.,Entah krn tragedi Israel atau infrastruktur yg gk siap bola indo itu emang udh gk bisa dibawa kemana2 Smpek Indonesia emas 2045 pun kyknya yaudah gini2 aja,entah krn tragedi israel atau infrastruktur yg gk siap bola indo itu emang udh gk bisa dibawa kemana2 smpek indonesia emas 2045 pun kyknya yaudah gini2 aja,entah karena tragedi israel atau infrastruktur yang tidak siap bola indo itu emang sudah tidak bisa dibawa kemana2 smpek indonesia emas 2045 pun kyknya yaudah gini2 saja,entah karena tragedi israel infrastruktur tidak siap bola indo itu emang sudah tidak bisa dibawa kemana2 smpek indonesia emas 2045 pun kyknya yaudah gini2 saja,"['entah', 'karena', 'tragedi', 'israel', 'infrastruktur', 'tidak', 'siap', 'bola', 'indo', 'itu', 'emang', 'sudah', 'tidak', 'bisa', 'dibawa', 'kemana2', 'smpek', 'indonesia', 'emas', '2045', 'pun', 'kyknya', 'yaudah', 'gini2', 'saja']","['entah', 'karena', 'tragedi', 'israel', 'infrastruktur', 'tidak', 'siap', 'bola', 'indo', 'itu', 'emang', 'sudah', 'tidak', 'bisa', 'bawa', 'kemana2', 'smpek', 'indonesia', 'emas', '2045', 'pun', 'kyknya', 'yaudah', 'gini2', 'saja']","['entah', 'karena', 'tragedi', 'israel', 'infrastruktur', 'tidak', 'siap', 'bola', 'indo', 'itu', 'emang', 'sudah', 'tidak', 'bisa', 'bawa', 'kemana2', 'smpek', 'indonesia', 'emas', '2045', 'pun', 'kyknya', 'yaudah', 'gini2', 'saja']",-35,0
"Wednesday, 29 March 2023",marwanaudy55,@idextratime Ada embel2 2045 generasi emas indonesia kyk nya sulit terjadi ,Ada embel2 2045 generasi emas indonesia kyk nya sulit terjadi,ada embel2 2045 generasi emas indonesia kyk nya sulit terjadi,ada embel2 2045 generasi emas indonesia kyk nya sulit terjadi,ada embel2 2045 generasi emas indonesia kyk sulit terjadi,"['ada', 'embel2', '2045', 'generasi', 'emas', 'indonesia', 'kyk', 'sulit', 'terjadi']","['ada', 'embel2', '2045', 'generasi', 'emas', 'indonesia', 'kyk', 'sulit', 'jadi']","['ada', 'embel2', '2045', 'generasi', 'emas', 'indonesia', 'kyk', 'sulit', 'jadi']",-3,0
"Wednesday, 29 March 2023",greatgirl96,@idextratime The moment i realize Indonesia ancen no hope tenanan. Hapus harapan Indonesia Emas 2045. Event begini aja gagal.,The moment i realize Indonesia ancen no hope tenanan Hapus harapan Indonesia Emas 2045 Event begini aja gagal,the moment i realize indonesia ancen no hope tenanan hapus harapan indonesia emas 2045 event begini aja gagal,the moment i realize indonesia ancen no hope tenanan hapus harapan indonesia emas 2045 event begini saja gagal,the moment i realize indonesia ancen no hope tenanan hapus harapan indonesia emas 2045 event begini saja gagal,"['the', 'moment', 'i', 'realize', 'indonesia', 'ancen', 'no', 'hope', 'tenanan', 'hapus', 'harapan', 'indonesia', 'emas', '2045', 'event', 'begini', 'saja', 'gagal']","['the', 'moment', 'i', 'realize', 'indonesia', 'ancen', 'no', 'hope', 'tenanan', 'hapus', 'harap', 'indonesia', 'emas', '2045', 'event', 'begini', 'saja', 'gagal']","['the', 'moment', 'i', 'realize', 'indonesia', 'ancen', 'no', 'hope', 'tenanan', 'hapus', 'harap', 'indonesia', 'emas', '2045', 'event', 'begini', 'saja', 'gagal']",-11,0
"Wednesday, 29 March 2023",Simanjunta9Nico,Anies Baswedan Diharapkan Siapkan Jalan menuju Indonesia Emas 2045. Anies optimisme itu yang membuat sukses memang punya konsep punya narasi juga membiarkan atau bahkan memberi tempat bagi para profesional untuk perform https://t.co/Z0uMwPED26 @AniesAHY @LANGKAHANIES,Anies Baswedan Diharapkan Siapkan Jalan menuju Indonesia Emas 2045 Anies optimisme itu yang membuat sukses memang punya konsep punya narasi juga membiarkan atau bahkan memberi tempat bagi para profesional untuk perform,anies baswedan diharapkan siapkan jalan menuju indonesia emas 2045 anies optimisme itu yang membuat sukses memang punya konsep punya narasi juga membiarkan atau bahkan memberi tempat bagi para profesional untuk perform,anies baswedan diharapkan siapkan jalan menuju indonesia emas 2045 anies optimisme itu yang membuat sukses memang punya konsep punya narasi juga membiarkan atau bahkan memberi tempat bagi para profesional untuk perform,anies baswedan diharapkan siapkan jalan menuju indonesia emas 2045 anies optimisme itu membuat sukses memang punya konsep punya narasi juga membiarkan bahkan memberi tempat bagi para profesional perform,"['anies', 'baswedan', 'diharapkan', 'siapkan', 'jalan', 'menuju', 'indonesia', 'emas', '2045', 'anies', 'optimisme', 'itu', 'membuat', 'sukses', 'memang', 'punya', 'konsep', 'punya', 'narasi', 'juga', 'membiarkan', 'bahkan', 'memberi', 'tempat', 'bagi', 'para', 'profesional', 'perform']","['anies', 'baswedan', 'harap', 'siap', 'jalan', 'tuju', 'indonesia', 'emas', '2045', 'anies', 'optimisme', 'itu', 'buat', 'sukses', 'memang', 'punya', 'konsep', 'punya', 'narasi', 'juga', 'biar', 'bahkan', 'beri', 'tempat', 'bagi', 'para', 'profesional', 'perform']","['anies', 'baswedan', 'harap', 'siap', 'jalan', 'tuju', 'indonesia', 'emas', '2045', 'anies', 'optimisme', 'itu', 'buat', 'sukses', 'memang', 'punya', 'konsep', 'punya', 'narasi', 'juga', 'biar', 'bahkan', 'beri', 'tempat', 'bagi', 'para', 'profesional', 'perform']",1,1
"Wednesday, 29 March 2023",HalodocID,(cont.) Yang telah fokus berjuang untuk mencapai satu tujuan bersama yaitu membuat masyarakat Indonesia menjadi lebih sehat menuju Generasi Emas 2045.,cont Yang telah fokus berjuang untuk mencapai satu tujuan bersama yaitu membuat masyarakat Indonesia menjadi lebih sehat menuju Generasi Emas 2045,cont yang telah fokus berjuang untuk mencapai satu tujuan bersama yaitu membuat masyarakat indonesia menjadi lebih sehat menuju generasi emas 2045,cont yang telah fokus berjuang untuk mencapai satu tujuan bersama yaitu membuat masyarakat indonesia menjadi lebih sehat menuju generasi emas 2045,cont telah fokus berjuang mencapai satu tujuan bersama yaitu membuat masyarakat indonesia menjadi lebih sehat menuju generasi emas 2045,"['cont', 'telah', 'fokus', 'berjuang', 'mencapai', 'satu', 'tujuan', 'bersama', 'yaitu', 'membuat', 'masyarakat', 'indonesia', 'menjadi', 'lebih', 'sehat', 'menuju', 'generasi', 'emas', '2045']","['cont', 'telah', 'fokus', 'juang', 'capai', 'satu', 'tuju', 'sama', 'yaitu', 'buat', 'masyarakat', 'indonesia', 'jadi', 'lebih', 'sehat', 'tuju', 'generasi', 'emas', '2045']","['cont', 'telah', 'fokus', 'juang', 'capai', 'satu', 'tuju', 'sama', 'yaitu', 'buat', 'masyarakat', 'indonesia', 'jadi', 'lebih', 'sehat', 'tuju', 'generasi', 'emas', '2045']",4,1
"Wednesday, 29 March 2023",JKDaulay___,percepatan pembangunan IKN diharapkan dapat mempercepat terwujudnya Indonesia Emas 2045 di mana RI menjadi negara nomor satu di dunia. @jokowi https://t.co/es2NJckntF,percepatan pembangunan IKN diharapkan dapat mempercepat terwujudnya Indonesia Emas 2045 di mana RI menjadi negara nomor satu di dunia,percepatan pembangunan ikn diharapkan dapat mempercepat terwujudnya indonesia emas 2045 di mana ri menjadi negara nomor satu di dunia,percepatan pembangunan ikn diharapkan dapat mempercepat terwujudnya indonesia emas 2045 di mana ri menjadi negara nomor satu di dunia,percepatan pembangunan ikn diharapkan dapat mempercepat terwujudnya indonesia emas 2045 mana ri menjadi negara nomor satu dunia,"['percepatan', 'pembangunan', 'ikn', 'diharapkan', 'dapat', 'mempercepat', 'terwujudnya', 'indonesia', 'emas', '2045', 'mana', 'ri', 'menjadi', 'negara', 'nomor', 'satu', 'dunia']","['cepat', 'bangun', 'ikn', 'harap', 'dapat', 'cepat', 'wujud', 'indonesia', 'emas', '2045', 'mana', 'ri', 'jadi', 'negara', 'nomor', 'satu', 'dunia']","['cepat', 'bangun', 'ikn', 'harap', 'dapat', 'cepat', 'wujud', 'indonesia', 'emas', '2045', 'mana', 'ri', 'jadi', 'negara', 'nomor', 'satu', 'dunia']",2,1
"Wednesday, 29 March 2023",_TwentyOneeee,-Ga mutu blas harusnya lebih elegan gitu loh bahas suatu hal yang substansial buat perlembangan bangsa ini katanya mau bikin Indonesia emas 2045 tapi masih disini-sini aja bahasannya soal kuasa. Jadinya dipertanyakan apa yakin bisa jadi Indonesia emas?-,Ga mutu blas harusnya lebih elegan gitu loh bahas suatu hal yang substansial buat perlembangan bangsa ini katanya mau bikin Indonesia emas 2045 tapi masih disinisini aja bahasannya soal kuasa Jadinya dipertanyakan apa yakin bisa jadi Indonesia emas,ga mutu blas harusnya lebih elegan gitu loh bahas suatu hal yang substansial buat perlembangan bangsa ini katanya mau bikin indonesia emas 2045 tapi masih disinisini aja bahasannya soal kuasa jadinya dipertanyakan apa yakin bisa jadi indonesia emas,tidak mutu blas harusnya lebih elegan gitu loh bahas suatu hal yang substansial buat perlembangan bangsa ini katanya mau bikin indonesia emas 2045 tapi masih disinisini saja bahasannya soal kuasa jadinya dipertanyakan apa yakin bisa jadi indonesia emas,tidak mutu blas harusnya lebih elegan gitu loh bahas suatu hal substansial buat perlembangan bangsa ini katanya mau bikin indonesia emas 2045 tapi masih disinisini saja bahasannya soal kuasa jadinya dipertanyakan apa yakin bisa jadi indonesia emas,"['tidak', 'mutu', 'blas', 'harusnya', 'lebih', 'elegan', 'gitu', 'loh', 'bahas', 'suatu', 'hal', 'substansial', 'buat', 'perlembangan', 'bangsa', 'ini', 'katanya', 'mau', 'bikin', 'indonesia', 'emas', '2045', 'tapi', 'masih', 'disinisini', 'saja', 'bahasannya', 'soal', 'kuasa', 'jadinya', 'dipertanyakan', 'apa', 'yakin', 'bisa', 'jadi', 'indonesia', 'emas']","['tidak', 'mutu', 'blas', 'harus', 'lebih', 'elegan', 'gitu', 'loh', 'bahas', 'suatu', 'hal', 'substansial', 'buat', 'lembang', 'bangsa', 'ini', 'kata', 'mau', 'bikin', 'indonesia', 'emas', '2045', 'tapi', 'masih', 'disinisini', 'saja', 'bahas', 'soal', 'kuasa', 'jadi', 'tanya', 'apa', 'yakin', 'bisa', 'jadi', 'indonesia', 'emas']","['tidak', 'mutu', 'blas', 'harus', 'lebih', 'elegan', 'gitu', 'loh', 'bahas', 'suatu', 'hal', 'substansial', 'buat', 'lembang', 'bangsa', 'ini', 'kata', 'mau', 'bikin', 'indonesia', 'emas', '2045', 'tapi', 'masih', 'disinisini', 'saja', 'bahas', 'soal', 'kuasa', 'jadi', 'tanya', 'apa', 'yakin', 'bisa', 'jadi', 'indonesia', 'emas']",2,1
